Status,table_name,column_name,description,Note
,hospice_span_codes,CLM_ID,Encrypted Claim ID,
,hospice_span_codes,NCH_CLM_TYPE_CD,NCH Claim Type Code,
,hospice_span_codes,RLT_SPAN_CD_SEQ,Claim Related Span Code Sequence,
,hospice_span_codes,CLM_SPAN_CD,Claim Occurrence Span Code,
,hospice_span_codes,CLM_SPAN_FROM_DT,Claim Occurrence Span From Date,
,hospice_span_codes,CLM_SPAN_THRU_DT,Claim Occurrence Span Through Date,
,hha_occurrnce_codes,BENE_ID,Encrypted 723 Beneficiary ID,
,hha_occurrnce_codes,CLM_ID,Encrypted Claim ID,
,hha_occurrnce_codes,NCH_CLM_TYPE_CD,NCH Claim Type Code,
,hha_occurrnce_codes,RLT_OCRNC_CD_SEQ,Claim Related Occurrence Code Sequence,
,hha_occurrnce_codes,CLM_RLT_OCRNC_CD,Claim Related Occurrence Code,
,hha_occurrnce_codes,CLM_RLT_OCRNC_DT,Claim Related Occurrence Date,
,maxdata_ip,BENE_ID,Encrypted 723 CCW Beneficiary ID,
,maxdata_ip,MSIS_ID,Encrypted MSIS Identification Number,
,maxdata_ip,STATE_CD,State,
,maxdata_ip,YR_NUM,Year of MAX Record,
,maxdata_ip,EL_DOB,Birth date,
,maxdata_ip,EL_SEX_CD,Sex,
,maxdata_ip,EL_RACE_ETHNCY_CD,Race/ethnicity (from MSIS),
,maxdata_ip,RACE_CODE_1,Race - White (from MSIS),
,maxdata_ip,RACE_CODE_2,Race - Black (from MSIS),
,maxdata_ip,RACE_CODE_3,Race - Am Indian/Alaskan (from MSIS),
,maxdata_ip,RACE_CODE_4,Race - Asian (from MSIS),
,maxdata_ip,RACE_CODE_5,Race - Hawaiian/Pac) Islands (from MSIS),
,maxdata_ip,ETHNICITY_CODE,Ethnicity - Hispanic (from MSIS),
,maxdata_ip,EL_SS_ELGBLTY_CD_LTST,State specific eligiblity - most recent,
,maxdata_ip,EL_SS_ELGBLTY_CD_MO,State specific eligiblity - mo of svc,
,maxdata_ip,EL_MAX_ELGBLTY_CD_LTST,MAX eligibility - most recent,
,maxdata_ip,EL_MAX_ELGBLTY_CD_MO,MAX eligibility - mo of svc,
,maxdata_ip,EL_MDCR_ANN_XOVR_OLD,Crossover code (Annual) old values,
,maxdata_ip,MSNG_ELG_DATA,Missing eligibility data,
,maxdata_ip,EL_MDCR_XOVR_CLM_BSD_CD,Crossover code (from claims only),
,maxdata_ip,EL_MDCR_ANN_XOVR_99,Crossover code (Annual),
,maxdata_ip,MSIS_TOS,MSIS Type of Service (TOS),
,maxdata_ip,MSIS_TOP,MSIS Type of Program (TOP),
,maxdata_ip,MAX_TOS,MAX Type of Service (TOS),
,maxdata_ip,PRVDR_ID_NMBR,Billing provider identification number,
,maxdata_ip,NPI,National Provider Identifier,
,maxdata_ip,TAXONOMY,Provider Taxonomy,
,maxdata_ip,TYPE_CLM_CD,Type of claim,
,maxdata_ip,ADJUST_CD,Adjustment code,
,maxdata_ip,PHP_TYPE,Managed care type of plan code,
,maxdata_ip,PHP_ID,Managed care plan identification code,
,maxdata_ip,MDCD_PYMT_AMT,Medicaid payment amount,
,maxdata_ip,TP_PYMT_AMT,Third party payment amount,
,maxdata_ip,PYMT_DT,Payment/adjudication date,
,maxdata_ip,CHRG_AMT,Charge amount,
,maxdata_ip,PHP_VAL,Prepaid plan value,
,maxdata_ip,MDCR_COINSUR_PYMT_AMT,Medicare coinsurance payment amount,
,maxdata_ip,MDCR_DED_PYMT_AMT,Medicare deductible payment amount,
,maxdata_ip,ADMSN_DT,Admission date,
,maxdata_ip,SRVC_BGN_DT,Beginning date of service,
,maxdata_ip,SRVC_END_DT,Ending date of service,
,maxdata_ip,DIAG_CD_1,Principle Diagnosis code,
,maxdata_ip,DIAG_CD_2,Diagnosis codes (2nd diagnosis),
,maxdata_ip,DIAG_CD_3,Diagnosis codes (3rd diagnosis),
,maxdata_ip,DIAG_CD_4,Diagnosis codes (4th diagnosis),
,maxdata_ip,DIAG_CD_5,Diagnosis codes (5th diagnosis),
,maxdata_ip,DIAG_CD_6,Diagnosis codes (6th diagnosis),
,maxdata_ip,DIAG_CD_7,Diagnosis codes (7th diagnosis),
,maxdata_ip,DIAG_CD_8,Diagnosis codes (8th diagnosis),
,maxdata_ip,DIAG_CD_9,Diagnosis codes (9th diagnosis),
,maxdata_ip,PRNCPL_PRCDR_DT,Principle procedure date,
,maxdata_ip,PRCDR_CD_SYS_1,Procedure code system- principal,
,maxdata_ip,PRCDR_CD_1,Principle procedure code,
,maxdata_ip,PRCDR_CD_SYS_2,Procedure code system (2nd procedure),
,maxdata_ip,PRCDR_CD_2,Procedure code (2nd procedure),
,maxdata_ip,PRCDR_CD_SYS_3,Procedure code system (3rd procedure),
,maxdata_ip,PRCDR_CD_3,Procedure code (3rd procedure),
,maxdata_ip,PRCDR_CD_SYS_4,Procedure code system (4th procedure),
,maxdata_ip,PRCDR_CD_4,Procedure code (4th procedure),
,maxdata_ip,PRCDR_CD_SYS_5,Procedure code system (5th procedure),
,maxdata_ip,PRCDR_CD_5,Procedure code (5th procedure),
,maxdata_ip,PRCDR_CD_SYS_6,Procedure code system (6th procedure),
,maxdata_ip,PRCDR_CD_6,Procedure code (6th procedure),
,maxdata_ip,RCPNT_DLVRY_CD,Delivery code,
,maxdata_ip,MDCD_CVRD_IP_DAYS,Medicaid covered inpatient days,
,maxdata_ip,PATIENT_STATUS_CD,Patient status,
,maxdata_ip,DRG_REL_GROUP_IND,Diagnosis Related Group (DRG) indicator,
,maxdata_ip,DRG_REL_GROUP,Diagnosis Related Group (DRG),
,maxdata_ip,UB_92_REV_CD_GP_1,UB-92 revenue code (1st),
,maxdata_ip,UB_92_REV_CD_CHGS_1,UB-92 revenue code charge (1st),
,maxdata_ip,UB_92_REV_CD_UNITS_1,UB-92 revenue code units (1st),
,maxdata_ip,UB_92_REV_CD_GP_2,UB-92 revenue code (2nd),
,maxdata_ip,UB_92_REV_CD_CHGS_2,UB-92 revenue code charge (2nd),
,maxdata_ip,UB_92_REV_CD_UNITS_2,UB-92 revenue code units (2nd),
,maxdata_ip,UB_92_REV_CD_GP_3,UB-92 revenue code (3rd),
,maxdata_ip,UB_92_REV_CD_CHGS_3,UB-92 revenue code charge (3rd),
,maxdata_ip,UB_92_REV_CD_UNITS_3,UB-92 revenue code units (3rd),
,maxdata_ip,UB_92_REV_CD_GP_4,UB-92 revenue code (4th),
,maxdata_ip,UB_92_REV_CD_CHGS_4,UB-92 revenue code charge (4th),
,maxdata_ip,UB_92_REV_CD_UNITS_4,UB-92 revenue code units (4th),
,maxdata_ip,UB_92_REV_CD_GP_5,UB-92 revenue code (5th),
,maxdata_ip,UB_92_REV_CD_CHGS_5,UB-92 revenue code charge (5th),
,maxdata_ip,UB_92_REV_CD_UNITS_5,UB-92 revenue code units (5th),
,maxdata_ip,UB_92_REV_CD_GP_6,UB-92 revenue code (6th),
,maxdata_ip,UB_92_REV_CD_CHGS_6,UB-92 revenue code charge (6th),
,maxdata_ip,UB_92_REV_CD_UNITS_6,UB-92 revenue code units (6th),
,maxdata_ip,UB_92_REV_CD_GP_7,UB-92 revenue code (7th),
,maxdata_ip,UB_92_REV_CD_CHGS_7,UB-92 revenue code charge (7th),
,maxdata_ip,UB_92_REV_CD_UNITS_7,UB-92 revenue code units (7th),
,maxdata_ip,UB_92_REV_CD_GP_8,UB-92 revenue code (8th),
,maxdata_ip,UB_92_REV_CD_CHGS_8,UB-92 revenue code charge (8th),
,maxdata_ip,UB_92_REV_CD_UNITS_8,UB-92 revenue code units (8th),
,maxdata_ip,UB_92_REV_CD_GP_9,UB-92 revenue code (9th),
,maxdata_ip,UB_92_REV_CD_CHGS_9,UB-92 revenue code charge (9th),
,maxdata_ip,UB_92_REV_CD_UNITS_9,UB-92 revenue code units (9th),
,maxdata_ip,UB_92_REV_CD_GP_10,UB-92 revenue code (10th),
,maxdata_ip,UB_92_REV_CD_CHGS_10,UB-92 revenue code charge (10th),
,maxdata_ip,UB_92_REV_CD_UNITS_10,UB-92 revenue code units (10th),
,maxdata_ip,UB_92_REV_CD_GP_11,UB-92 revenue code (11th),
,maxdata_ip,UB_92_REV_CD_CHGS_11,UB-92 revenue code charge (11th),
,maxdata_ip,UB_92_REV_CD_UNITS_11,UB-92 revenue code units (11th),
,maxdata_ip,UB_92_REV_CD_GP_12,UB-92 revenue code (12th),
,maxdata_ip,UB_92_REV_CD_CHGS_12,UB-92 revenue code charge (12th),
,maxdata_ip,UB_92_REV_CD_UNITS_12,UB-92 revenue code units (12th),
,maxdata_ip,UB_92_REV_CD_GP_13,UB-92 revenue code (13th),
,maxdata_ip,UB_92_REV_CD_CHGS_13,UB-92 revenue code charge (13th),
,maxdata_ip,UB_92_REV_CD_UNITS_13,UB-92 revenue code units (13th),
,maxdata_ip,UB_92_REV_CD_GP_14,UB-92 revenue code (14th),
,maxdata_ip,UB_92_REV_CD_CHGS_14,UB-92 revenue code charge (14th),
,maxdata_ip,UB_92_REV_CD_UNITS_14,UB-92 revenue code units (14th),
,maxdata_ip,UB_92_REV_CD_GP_15,UB-92 revenue code (15th),
,maxdata_ip,UB_92_REV_CD_CHGS_15,UB-92 revenue code charge (15th),
,maxdata_ip,UB_92_REV_CD_UNITS_15,UB-92 revenue code units (15th),
,maxdata_ip,UB_92_REV_CD_GP_16,UB-92 revenue code (16th),
,maxdata_ip,UB_92_REV_CD_CHGS_16,UB-92 revenue code charge (16th),
,maxdata_ip,UB_92_REV_CD_UNITS_16,UB-92 revenue code units (16th),
,maxdata_ip,UB_92_REV_CD_GP_17,UB-92 revenue code (17th),
,maxdata_ip,UB_92_REV_CD_CHGS_17,UB-92 revenue code charge (17th),
,maxdata_ip,UB_92_REV_CD_UNITS_17,UB-92 revenue code units (17th),
,maxdata_ip,UB_92_REV_CD_GP_18,UB-92 revenue code (18th),
,maxdata_ip,UB_92_REV_CD_CHGS_18,UB-92 revenue code charge (18th),
,maxdata_ip,UB_92_REV_CD_UNITS_18,UB-92 revenue code units (18th),
,maxdata_ip,UB_92_REV_CD_GP_19,UB-92 revenue code (19th),
,maxdata_ip,UB_92_REV_CD_CHGS_19,UB-92 revenue code charge (19th),
,maxdata_ip,UB_92_REV_CD_UNITS_19,UB-92 revenue code units (19th),
,maxdata_ip,UB_92_REV_CD_GP_20,UB-92 revenue code (20th),
,maxdata_ip,UB_92_REV_CD_CHGS_20,UB-92 revenue code charge (20th),
,maxdata_ip,UB_92_REV_CD_UNITS_20,UB-92 revenue code units (20th),
,maxdata_ip,UB_92_REV_CD_GP_21,UB-92 revenue code (21st),
,maxdata_ip,UB_92_REV_CD_CHGS_21,UB-92 revenue code charge (21st),
,maxdata_ip,UB_92_REV_CD_UNITS_21,UB-92 revenue code units (21st),
,maxdata_ip,UB_92_REV_CD_GP_22,UB-92 revenue code (22nd),
,maxdata_ip,UB_92_REV_CD_CHGS_22,UB-92 revenue code charge (22nd),
,maxdata_ip,UB_92_REV_CD_UNITS_22,UB-92 revenue code units (22nd),
,maxdata_ip,UB_92_REV_CD_GP_23,UB-92 revenue code (23rd),
,maxdata_ip,UB_92_REV_CD_CHGS_23,UB-92 revenue code charge (23rd),
,maxdata_ip,UB_92_REV_CD_UNITS_23,UB-92 revenue code units (23rd),
,outpatient_value_codes,BENE_ID,Encrypted 723 Beneficiary ID,
,outpatient_value_codes,CLM_ID,Encrypted Claim ID,
,outpatient_value_codes,NCH_CLM_TYPE_CD,NCH Claim Type Code,
,outpatient_value_codes,RLT_VAL_CD_SEQ,Claim Related Value Code Sequence,
,outpatient_value_codes,CLM_VAL_CD,Claim Value Code,
,outpatient_value_codes,CLM_VAL_AMT,Claim Value Amount,
,outpatient_revenue_center,BENE_ID,Encrypted 723 Beneficiary ID,
,outpatient_revenue_center,CLM_ID,Encrypted Claim ID,
,outpatient_revenue_center,CLM_THRU_DT,Claim Through Date  (Determines Year of Claim),
,outpatient_revenue_center,CLM_LINE_NUM,Claim Line Number,
,outpatient_revenue_center,NCH_CLM_TYPE_CD,NCH Claim Type Code,
,outpatient_revenue_center,REV_CNTR,Revenue Center Code,
,outpatient_revenue_center,REV_CNTR_DT,Revenue Center Date,
,outpatient_revenue_center,REV_CNTR_1ST_ANSI_CD,Revenue Center 1st ANSI Code,
,outpatient_revenue_center,REV_CNTR_2ND_ANSI_CD,Revenue Center 2nd ANSI Code,
,outpatient_revenue_center,REV_CNTR_3RD_ANSI_CD,Revenue Center 3rd ANSI Code,
,outpatient_revenue_center,REV_CNTR_4TH_ANSI_CD,Revenue Center 4th ANSI Code,
,outpatient_revenue_center,REV_CNTR_APC_HIPPS_CD,Revenue Center APC/HIPPS,
,outpatient_revenue_center,HCPCS_CD,Revenue Center Healthcare Common Procedure Coding System,
,outpatient_revenue_center,HCPCS_1ST_MDFR_CD,Revenue Center HCPCS Initial Modifier Code,
,outpatient_revenue_center,HCPCS_2ND_MDFR_CD,Revenue Center HCPCS Second Modifier Code,
,outpatient_revenue_center,REV_CNTR_PMT_MTHD_IND_CD,Revenue Center Payment Method Indicator Code,
,outpatient_revenue_center,REV_CNTR_DSCNT_IND_CD,Revenue Center Discount Indicator Code,
,outpatient_revenue_center,REV_CNTR_PACKG_IND_CD,Revenue Center Packaging Indicator Code,
,outpatient_revenue_center,REV_CNTR_OTAF_PMT_CD,Revenue Center Obligation to Accept As Full (OTAF) Payment Code,
,outpatient_revenue_center,REV_CNTR_IDE_NDC_UPC_NUM,"Revenue Center IDE, NDC, UPC Number",
,outpatient_revenue_center,REV_CNTR_UNIT_CNT,Revenue Center Unit Count,
,outpatient_revenue_center,REV_CNTR_RATE_AMT,Revenue Center Rate Amount,
,outpatient_revenue_center,REV_CNTR_BLOOD_DDCTBL_AMT,Revenue Center Blood Deductible Amount,
,outpatient_revenue_center,REV_CNTR_CASH_DDCTBL_AMT,Revenue Center Cash Deductible Amount,
,outpatient_revenue_center,REV_CNTR_COINSRNC_WGE_ADJSTD_C,Revenue Center Coinsurance/Wage Adjusted Coinsurance Amount,
,outpatient_revenue_center,REV_CNTR_RDCD_COINSRNC_AMT,Revenue Center Reduced Coinsurance Amount,
,outpatient_revenue_center,REV_CNTR_1ST_MSP_PD_AMT,Revenue Center 1st Medicare Secondary Payer Paid Amount,
,outpatient_revenue_center,REV_CNTR_2ND_MSP_PD_AMT,Revenue Center 2nd Medicare Secondary Payer Paid Amount,
,outpatient_revenue_center,REV_CNTR_PRVDR_PMT_AMT,Revenue Center Provider Payment Amount,
,outpatient_revenue_center,REV_CNTR_BENE_PMT_AMT,Revenue Center Beneficiary Payment Amount,
,outpatient_revenue_center,REV_CNTR_PTNT_RSPNSBLTY_PMT,Revenue Center Patient Responsibility Payment,
,outpatient_revenue_center,REV_CNTR_PMT_AMT_AMT,Revenue Center Payment Amount Amount,
,outpatient_revenue_center,REV_CNTR_TOT_CHRG_AMT,Revenue Center Total Charge Amount,
,outpatient_revenue_center,REV_CNTR_NCVRD_CHRG_AMT,Revenue Center Non-Covered Charge Amount,
,outpatient_revenue_center,REV_CNTR_STUS_IND_CD,Revenue Center Status Indicator Code,
,outpatient_revenue_center,REV_CNTR_NDC_QTY,Revenue Center NDC Quantity,
,outpatient_revenue_center,REV_CNTR_NDC_QTY_QLFR_CD,Revenue Center NDC Quantity Qualifier Code,
,outpatient_revenue_center,RNDRNG_PHYSN_UPIN,Revenue Center Rendering Physician UPIN,
,outpatient_revenue_center,RNDRNG_PHYSN_NPI,Revenue Center Rendering Physician NPI,
,maxdata_ot,BENE_ID,Encrypted 723 CCW Beneficiary ID,
,maxdata_ot,MSIS_ID,Encrypted MSIS Identification Number,
,maxdata_ot,STATE_CD,State,
,maxdata_ot,YR_NUM,Year of MAX Record,
,maxdata_ot,EL_DOB,Birth date,
,maxdata_ot,EL_SEX_CD,Sex,
,maxdata_ot,EL_RACE_ETHNCY_CD,Race/ethnicity (from MSIS),
,maxdata_ot,RACE_CODE_1,Race - White (from MSIS),
,maxdata_ot,RACE_CODE_2,Race - Black (from MSIS),
,maxdata_ot,RACE_CODE_3,Race - Am Indian/Alaskan (from MSIS),
,maxdata_ot,RACE_CODE_4,Race - Asian (from MSIS),
,maxdata_ot,RACE_CODE_5,Race - Hawaiian/Pac) Islands (from MSIS),
,maxdata_ot,ETHNICITY_CODE,Ethnicity - Hispanic (from MSIS),
,maxdata_ot,EL_SS_ELGBLTY_CD_LTST,State specific eligiblity - most recent,
,maxdata_ot,EL_SS_ELGBLTY_CD_MO,State specific eligiblity - mo of svc,
,maxdata_ot,EL_MAX_ELGBLTY_CD_LTST,MAX eligibility - most recent,
,maxdata_ot,EL_MAX_ELGBLTY_CD_MO,MAX eligibility - mo of svc,
,maxdata_ot,EL_MDCR_ANN_XOVR_OLD,Crossover code (Annual) old values,
,maxdata_ot,MSNG_ELG_DATA,Missing eligibility data,
,maxdata_ot,EL_MDCR_XOVR_CLM_BSD_CD,Crossover code (from claims only),
,maxdata_ot,EL_MDCR_ANN_XOVR_99,Crossover code (Annual),
,maxdata_ot,MSIS_TOS,MSIS Type of Service (TOS),
,maxdata_ot,MSIS_TOP,MSIS Type of Program (TOP),
,maxdata_ot,HCBS_TXNMY_WVR_CD,Home and community based services (HCBS) taxonomy code for w,
,maxdata_ot,MAX_TOS,MAX Type of Service (TOS),
,maxdata_ot,CLTC_FLAG,Community-based LT care (CLTC) flag,
,maxdata_ot,PRVDR_ID_NMBR,Billing provider identification number,
,maxdata_ot,NPI,National Provider Identifier,
,maxdata_ot,TAXONOMY,Provider Taxonomy,
,maxdata_ot,TYPE_CLM_CD,Type of claim,
,maxdata_ot,ADJUST_CD,Adjustment code,
,maxdata_ot,PHP_TYPE,Managed care type of plan code,
,maxdata_ot,PHP_ID,Managed care plan identification code,
,maxdata_ot,MDCD_PYMT_AMT,Medicaid payment amount,
,maxdata_ot,TP_PYMT_AMT,Third party payment amount,
,maxdata_ot,PYMT_DT,Payment/adjudication date,
,maxdata_ot,CHRG_AMT,Charge amount,
,maxdata_ot,PHP_VAL,Prepaid plan value,
,maxdata_ot,MDCR_COINSUR_PYMT_AMT,Medicare coinsurance payment amount,
,maxdata_ot,MDCR_DED_PYMT_AMT,Medicare deductible payment amount,
,maxdata_ot,SRVC_BGN_DT,Beginning date of service,
,maxdata_ot,SRVC_END_DT,Ending date of service,
,maxdata_ot,PRCDR_CD_SYS,Procedure (service) coding system,
,maxdata_ot,PRCDR_CD,Procedure (service) code,
,maxdata_ot,PRCDR_SRVC_MDFR_CD,Procedure (service) code modifier,
,maxdata_ot,DIAG_CD_1,Principle Diagnosis code,
,maxdata_ot,DIAG_CD_2,Diagnosis codes (2nd diagnosis),
,maxdata_ot,QTY_SRVC_UNITS,Quantity of service,
,maxdata_ot,SRVC_PRVDR_ID_NMBR,Servicing provider identification number,
,maxdata_ot,SRVC_PRVDR_SPEC_CD,Servicing provider specialty code,
,maxdata_ot,PLC_OF_SRVC_CD,Place of service,
,maxdata_ot,UB_92_REV_CD,UB-92 revenue code,
,maxdata_rx,BENE_ID,Encrypted 723 CCW Beneficiary ID,
,maxdata_rx,MSIS_ID,Encrypted MSIS Identification Number,
,maxdata_rx,STATE_CD,State,
,maxdata_rx,YR_NUM,Year of MAX Record,
,maxdata_rx,EL_DOB,Birth date,
,maxdata_rx,EL_SEX_CD,Sex,
,maxdata_rx,EL_RACE_ETHNCY_CD,Race/ethnicity (from MSIS),
,maxdata_rx,RACE_CODE_1,Race - White (from MSIS),
,maxdata_rx,RACE_CODE_2,Race - Black (from MSIS),
,maxdata_rx,RACE_CODE_3,Race - Am Indian/Alaskan (from MSIS),
,maxdata_rx,RACE_CODE_4,Race - Asian (from MSIS),
,maxdata_rx,RACE_CODE_5,Race - Hawaiian/Pac) Islands (from MSIS),
,maxdata_rx,ETHNICITY_CODE,Ethnicity - Hispanic (from MSIS),
,maxdata_rx,EL_SS_ELGBLTY_CD_LTST,State specific eligiblity - most recent,
,maxdata_rx,EL_SS_ELGBLTY_CD_MO,State specific eligiblity - mo of svc,
,maxdata_rx,EL_MAX_ELGBLTY_CD_LTST,MAX eligibility - most recent,
,maxdata_rx,EL_MAX_ELGBLTY_CD_MO,MAX eligibility - mo of svc,
,maxdata_rx,EL_MDCR_ANN_XOVR_OLD,Crossover code (Annual) old values,
,maxdata_rx,EL_MDCR_XOVR_CLM_BSD_CD,Crossover code (from claims only),
,maxdata_rx,MSNG_ELG_DATA,Missing eligibility data,
,maxdata_rx,EL_MDCR_ANN_XOVR_99,Crossover code (Annual),
,maxdata_rx,MSIS_TOS,MSIS Type of Service (TOS),
,maxdata_rx,MSIS_TOP,MSIS Type of Program (TOP),
,maxdata_rx,MAX_TOS,MAX Type of Service (TOS),
,maxdata_rx,PRVDR_ID_NMBR,Billing provider identification number,
,maxdata_rx,NPI,National Provider Identifier,
,maxdata_rx,TAXONOMY,Provider Taxonomy,
,maxdata_rx,TYPE_CLM_CD,Type of claim,
,maxdata_rx,ADJUST_CD,Adjustment code,
,maxdata_rx,PHP_TYPE,Managed care type of plan code,
,maxdata_rx,PHP_ID,Managed care plan identification code,
,maxdata_rx,MDCD_PYMT_AMT,Medicaid payment amount,
,maxdata_rx,TP_PYMT_AMT,Third party payment amount,
,maxdata_rx,PYMT_DT,Payment/adjudication date,
,maxdata_rx,CHRG_AMT,Charge amount,
,maxdata_rx,PHP_VAL,Prepaid plan value,
,maxdata_rx,MDCR_COINSUR_PYMT_AMT,Medicare coinsurance payment amount,
,maxdata_rx,MDCR_DED_PYMT_AMT,Medicare deductible payment amount,
,maxdata_rx,PRES_PHYSICIAN_ID_NUM,Prescribing physician id number,
,maxdata_rx,PRSC_WRTE_DT,Prescribed date,
,maxdata_rx,PRSCRPTN_FILL_DT,Prescription fill date,
,maxdata_rx,NEW_REFILL_IND,New or refill indicator,
,maxdata_rx,NDC,National Drug Code (NDC),
,maxdata_rx,QTY_SRVC_UNITS,Quantity of service,
,maxdata_rx,DAYS_SUPPLY,Days supply,
